[ 0.003641, [\pitch, 38.000000, \amp, -16.861804]]
[ 0.007282, [\pitch, 39.000000, \amp, -16.416779]]
[ 0.003641, [\pitch, -1, \amp, -inf]]
[ 0.002427, [\pitch, -1, \amp, -inf]]
[ 0.001214, [\pitch, 41.000000, \amp, -16.446823]]
[ 0.001214, [\pitch, 41.000000, \amp, -16.449554]]
[ 0.004854, [\pitch, 41.000000, \amp, -16.452285]]
[ 0.001214, [\pitch, -1, \amp, -inf]]
[ 0.002427, [\pitch, -1, \amp, -inf]]
[ 0.001214, [\pitch, -1, \amp, -inf]]
[ 0.006068, [\pitch, -1, \amp, -inf]]
[ 0.002427, [\pitch, 41.000000, \amp, -16.487792]]
[ 0.001214, [\pitch, 41.000000, \amp, -16.493254]]
[ 0.001214, [\pitch, 41.000000, \amp, -16.495985]]
[ 0.007282, [\pitch, 41.000000, \amp, -16.498717]]
[ 0.007282, [\pitch, 41.000000, \amp, -16.515104]]
[ 0.001214, [\pitch, 42.000000, \amp, -16.531492]]
[ 0.001214, [\pitch, 42.000000, \amp, -16.534223]]
[ 0.001214, [\pitch, 46.000000, \amp, -16.536954]]
[ 0.004854, [\pitch, 46.000000, \amp, -16.539686]]
[ 0.001214, [\pitch, -1, \amp, -inf]]
[ 0.002427, [\pitch, -1, \amp, -inf]]
[ 0.001214, [\pitch, -1, \amp, -inf]]
[ 0.001214, [\pitch, 40.000000, \amp, -16.561536]]
[ 0.007282, [\pitch, 40.000000, \amp, -16.564267]]
[ 0.007282, [\pitch, 46.000000, \amp, -16.580654]]
[ 0.001214, [\pitch, 40.000000, \amp, -16.597042]]
[ 0.001214, [\pitch, 40.000000, \amp, -16.599773]]
[ 0.007282, [\pitch, 42.000000, \amp, -16.602504]]
[ 0.007282, [\pitch, 40.000000, \amp, -16.618892]]
[ 0.001214, [\pitch, 40.000000, \amp, -16.635279]]
[ 0.006068, [\pitch, -1, \amp, -inf]]
[ 0.002427, [\pitch, 41.000000, \amp, -16.651667]]
[ 0.001214, [\pitch, 41.000000, \amp, -16.657129]]
[ 0.001214, [\pitch, 41.000000, \amp, -16.659861]]
[ 0.007282, [\pitch, 41.000000, \amp, -16.662592]]
[ 0.007282, [\pitch, 41.000000, \amp, -16.678979]]
[ 0.001214, [\pitch, 47.000000, \amp, -16.695367]]
[ 0.003641, [\pitch, -1, \amp, -inf]]
[ 0.001214, [\pitch, -1, \amp, -inf]]
[ 0.004854, [\pitch, 47.000000, \amp, -16.709023]]
[ 0.003641, [\pitch, -1, \amp, -inf]]
[ 0.001214, [\pitch, -1, \amp, -inf]]
[ 0.004854, [\pitch, 41.000000, \amp, -16.730873]]
[ 0.001214, [\pitch, 41.000000, \amp, -16.741798]]
[ 0.006068, [\pitch, 41.000000, \amp, -16.744530]]
[ 0.004854, [\pitch, 41.000000, \amp, -16.758186]]
[ 0.002427, [\pitch, 41.000000, \amp, -16.769111]]
[ 0.003641, [\pitch, -1, \amp, -inf]]
[ 0.001214, [\pitch, -1, \amp, -inf]]
[ 0.004854, [\pitch, 45.000000, \amp, -16.785498]]
[ 0.007282, [\pitch, 41.000000, \amp, -16.796423]]
[ 0.003641, [\pitch, -1, \amp, -inf]]
[ 0.002427, [\pitch, -1, \amp, -inf]]
[ 0.001214, [\pitch, 46.000000, \amp, -16.826467]]
[ 0.006068, [\pitch, 46.000000, \amp, -16.829198]]
[ 0.004854, [\pitch, 40.000000, \amp, -16.842855]]
[ 0.002427, [\pitch, 40.000000, \amp, -16.853780]]
[ 0.007282, [\pitch, 44.000000, \amp, -16.859242]]
[ 0.003641, [\pitch, -1, \amp, -inf]]
[ 0.002427, [\pitch, -1, \amp, -inf]]
[ 0.007282, [\pitch, 48.000000, \amp, -16.889286]]
[ 0.003641, [\pitch, -1, \amp, -inf]]
[ 0.002427, [\pitch, -1, \amp, -inf]]
[ 0.003641, [\pitch, 60.000000, \amp, -16.919330]]
[ 0.003641, [\pitch, 60.000000, \amp, -16.927524]]
[ 0.002427, [\pitch, 59.000000, \amp, -16.935717]]
[ 0.001214, [\pitch, -1, \amp, -inf]]
[ 0.009709, [\pitch, 59.000000, \amp, -16.943911]]
[ 0.008495, [\pitch, 47.000000, \amp, -16.965761]]
[ 0.008495, [\pitch, -1, \amp, -inf]]
[ 0.006068, [\pitch, 45.000000, \amp, -17.003999]]
[ 0.001214, [\pitch, 47.000000, \amp, -17.017655]]
[ 0.001214, [\pitch, -1, \amp, -inf]]
[ 0.009709, [\pitch, 47.000000, \amp, -17.023117]]
[ 0.008495, [\pitch, 45.000000, \amp, -17.044967]]
[ 0.001214, [\pitch, -1, \amp, -inf]]
[ 0.009709, [\pitch, 52.000000, \amp, -17.066817]]
[ 0.008495, [\pitch, 55.000000, \amp, -17.088667]]
[ 0.001214, [\pitch, -1, \amp, -inf]]
[ 0.009709, [\pitch, 53.000000, \amp, -17.110517]]
[ 0.008495, [\pitch, 56.000000, \amp, -17.132368]]
[ 0.008495, [\pitch, -1, \amp, -inf]]
[ 0.006068, [\pitch, 53.000000, \amp, -17.170605]]
[ 0.001214, [\pitch, 54.000000, \amp, -17.184261]]
[ 0.001214, [\pitch, -1, \amp, -inf]]
[ 0.009709, [\pitch, 52.000000, \amp, -12.529949]]
[ 0.008495, [\pitch, 53.000000, \amp, -12.440184]]
[ 0.003641, [\pitch, 52.000000, \amp, -12.361640]]
[ 0.003641, [\pitch, 52.000000, \amp, -12.327978]]
[ 0.002427, [\pitch, 53.000000, \amp, -12.294316]]
[ 0.001214, [\pitch, -1, \amp, -inf]]
[ 0.009709, [\pitch, 53.000000, \amp, -12.260654]]
[ 0.008495, [\pitch, 56.000000, \amp, -12.170889]]
[ 0.008495, [\pitch, -1, \amp, -inf]]
[ 0.006068, [\pitch, 53.000000, \amp, -12.013800]]
[ 0.001214, [\pitch, 52.000000, \amp, -11.957697]]
[ 0.001214, [\pitch, -1, \amp, -inf]]
[ 0.009709, [\pitch, 52.000000, \amp, -11.935256]]
[ 0.008495, [\pitch, 42.000000, \amp, -11.845490]]
[ 0.001214, [\pitch, -1, \amp, -inf]]
[ 0.009709, [\pitch, 44.000000, \amp, -11.755725]]
[ 0.008495, [\pitch, 42.000000, \amp, -11.665960]]
[ 0.001214, [\pitch, -1, \amp, -inf]]
[ 0.009709, [\pitch, 44.000000, \amp, -11.576195]]
[ 0.008495, [\pitch, 44.000000, \amp, -11.486430]]
[ 0.008495, [\pitch, -1, \amp, -inf]]
[ 0.006068, [\pitch, 44.000000, \amp, -11.889622]]
[ 0.001214, [\pitch, 46.000000, \amp, -12.034259]]
[ 0.001214, [\pitch, -1, \amp, -inf]]
[ 0.009709, [\pitch, 44.000000, \amp, -12.092113]]
[ 0.008495, [\pitch, 46.000000, \amp, -12.323531]]
[ 0.003641, [\pitch, 42.000000, \amp, -12.526022]]
[ 0.003641, [\pitch, 42.000000, \amp, -12.612804]]
[ 0.002427, [\pitch, 42.000000, \amp, -12.699586]]
[ 0.001214, [\pitch, -1, \amp, -inf]]
[ 0.009709, [\pitch, 44.000000, \amp, -12.786368]]
[ 0.008495, [\pitch, 42.000000, \amp, -13.017786]]
[ 0.008495, [\pitch, -1, \amp, -inf]]
[ 0.006068, [\pitch, 41.000000, \amp, -13.422767]]
[ 0.001214, [\pitch, 44.000000, \amp, -13.567404]]
[ 0.001214, [\pitch, -1, \amp, -inf]]
[ 0.009709, [\pitch, 46.000000, \amp, -13.625258]]
[ 0.008495, [\pitch, 48.000000, \amp, -13.856676]]
[ 0.001214, [\pitch, -1, \amp, -inf]]
[ 0.009709, [\pitch, 46.000000, \amp, -14.088095]]
[ 0.008495, [\pitch, 46.000000, \amp, -14.319513]]
[ 0.001214, [\pitch, -1, \amp, -inf]]
[ 0.009709, [\pitch, 48.000000, \amp, -14.550931]]
[ 0.008495, [\pitch, 47.000000, \amp, -14.782349]]
[ 0.008495, [\pitch, -1, \amp, -inf]]
[ 0.006068, [\pitch, 51.000000, \amp, -15.187331]]
[ 0.001214, [\pitch, 50.000000, \amp, -15.331967]]
[ 0.001214, [\pitch, -1, \amp, -inf]]
[ 0.009709, [\pitch, 50.000000, \amp, -15.389821]]
[ 0.008495, [\pitch, 52.000000, \amp, -15.621240]]
[ 0.003641, [\pitch, 52.000000, \amp, -15.823730]]
[ 0.003641, [\pitch, 53.000000, \amp, -15.910512]]
[ 0.002427, [\pitch, 52.000000, \amp, -15.997294]]
[ 0.001214, [\pitch, -1, \amp, -inf]]
[ 0.009709, [\pitch, 52.000000, \amp, -16.084076]]
[ 0.008495, [\pitch, 54.000000, \amp, -16.315494]]
[ 0.008495, [\pitch, -1, \amp, -inf]]
[ 0.006068, [\pitch, 53.000000, \amp, -12.385070]]
[ 0.001214, [\pitch, 56.000000, \amp, -12.459675]]
[ 0.001214, [\pitch, -1, \amp, -inf]]
[ 0.009709, [\pitch, 53.000000, \amp, -12.489516]]
[ 0.008495, [\pitch, 56.000000, \amp, -12.608884]]
[ 0.001214, [\pitch, -1, \amp, -inf]]
[ 0.009709, [\pitch, 54.000000, \amp, -12.728251]]
[ 0.008495, [\pitch, 60.000000, \amp, -12.847618]]
[ 0.001214, [\pitch, -1, \amp, -inf]]
[ 0.009709, [\pitch, 60.000000, \amp, -13.090885]]
[ 0.008495, [\pitch, 47.000000, \amp, -13.090885]]
[ 0.008495, [\pitch, -1, \amp, -inf]]
[ 0.006068, [\pitch, 47.000000, \amp, -13.090885]]
[ 0.001214, [\pitch, 47.000000, \amp, -13.090885]]
[ 0.001214, [\pitch, -1, \amp, -inf]]
[ 0.009709, [\pitch, 47.000000, \amp, -13.090885]]
[ 0.008495, [\pitch, 48.000000, \amp, -13.090885]]
