[ 0.003538, [\pitch, 45.000000, \amp, -10.050438]]
[ 0.009434, [\pitch, -1, \amp, -inf]]
[ 0.009434, [\pitch, -1, \amp, -inf]]
[ 0.009434, [\pitch, 48.000000, \amp, -2.641780]]
[ 0.009434, [\pitch, -1, \amp, -inf]]
[ 0.009434, [\pitch, -1, \amp, -inf]]
[ 0.004717, [\pitch, 48.000000, \amp, -3.290650]]
[ 0.007075, [\pitch, 48.000000, \amp, -3.398795]]
[ 0.004717, [\pitch, 51.000000, \amp, -3.561012]]
[ 0.004717, [\pitch, 51.000000, \amp, -3.669157]]
[ 0.007075, [\pitch, 51.000000, \amp, -3.777302]]
[ 0.004717, [\pitch, 51.000000, \amp, -3.939520]]
[ 0.003538, [\pitch, 51.000000, \amp, -4.047665]]
[ 0.008255, [\pitch, -1, \amp, -inf]]
[ 0.005896, [\pitch, -1, \amp, -inf]]
[ 0.009434, [\pitch, 51.000000, \amp, -4.453208]]
[ 0.004717, [\pitch, 51.000000, \amp, -4.669498]]
[ 0.002358, [\pitch, 51.000000, \amp, -4.777643]]
[ 0.008255, [\pitch, 51.000000, \amp, -4.831716]]
[ 0.002358, [\pitch, 51.000000, \amp, -5.020969]]
[ 0.004717, [\pitch, 51.000000, \amp, -5.075042]]
[ 0.002358, [\pitch, 48.000000, \amp, -5.183187]]
[ 0.008255, [\pitch, 48.000000, \amp, -5.237259]]
[ 0.002358, [\pitch, 49.000000, \amp, -5.426513]]
[ 0.004717, [\pitch, 49.000000, \amp, -5.480585]]
[ 0.002358, [\pitch, 49.000000, \amp, -5.588730]]
[ 0.008255, [\pitch, 48.000000, \amp, -5.642803]]
[ 0.002358, [\pitch, 46.000000, \amp, -5.832056]]
[ 0.003538, [\pitch, 46.000000, \amp, -5.886129]]
[ 0.008255, [\pitch, -1, \amp, -inf]]
[ 0.005896, [\pitch, -1, \amp, -inf]]
[ 0.003538, [\pitch, 43.000000, \amp, -6.291672]]
[ 0.008255, [\pitch, -1, \amp, -inf]]
[ 0.005896, [\pitch, -1, \amp, -inf]]
[ 0.009434, [\pitch, 48.000000, \amp, -6.697216]]
[ 0.003538, [\pitch, 46.000000, \amp, -6.913506]]
[ 0.009434, [\pitch, -1, \amp, -inf]]
[ 0.005896, [\pitch, -1, \amp, -inf]]
[ 0.003538, [\pitch, 46.000000, \amp, -17.010439]]
[ 0.009434, [\pitch, -1, \amp, -inf]]
[ 0.005896, [\pitch, -1, \amp, -inf]]
[ 0.005896, [\pitch, 48.000000, \amp, -16.970385]]
[ 0.007075, [\pitch, 48.000000, \amp, -16.957868]]
[ 0.003538, [\pitch, 48.000000, \amp, -16.942848]]
[ 0.003538, [\pitch, 48.000000, \amp, -16.935337]]
[ 0.008255, [\pitch, 48.000000, \amp, -10.023969]]
[ 0.005896, [\pitch, 48.000000, \amp, -10.148921]]
[ 0.003538, [\pitch, 46.000000, \amp, -10.238171]]
[ 0.008255, [\pitch, 46.000000, \amp, -10.291722]]
[ 0.005896, [\pitch, 46.000000, \amp, -10.416673]]
[ 0.005896, [\pitch, 46.000000, \amp, -10.505924]]
[ 0.007075, [\pitch, 46.000000, \amp, -10.595175]]
[ 0.003538, [\pitch, 44.000000, \amp, -10.702276]]
[ 0.003538, [\pitch, 50.000000, \amp, -10.755826]]
[ 0.008255, [\pitch, 50.000000, \amp, -10.809377]]
[ 0.005896, [\pitch, 50.000000, \amp, -10.934328]]
[ 0.003538, [\pitch, 50.000000, \amp, -11.023579]]
[ 0.009434, [\pitch, -1, \amp, -inf]]
[ 0.005896, [\pitch, -1, \amp, -inf]]
[ 0.003538, [\pitch, 48.000000, \amp, -3.995712]]
[ 0.008255, [\pitch, -1, \amp, -inf]]
[ 0.005896, [\pitch, -1, \amp, -inf]]
[ 0.009434, [\pitch, 49.000000, \amp, -4.144120]]
[ 0.004717, [\pitch, 51.000000, \amp, -4.223271]]
[ 0.002358, [\pitch, 51.000000, \amp, -4.262846]]
[ 0.008255, [\pitch, 51.000000, \amp, -4.282634]]
[ 0.002358, [\pitch, 51.000000, \amp, -4.351891]]
[ 0.004717, [\pitch, 51.000000, \amp, -4.371679]]
[ 0.002358, [\pitch, 51.000000, \amp, -4.411255]]
[ 0.008255, [\pitch, 51.000000, \amp, -4.431042]]
[ 0.002358, [\pitch, 51.000000, \amp, -4.500299]]
[ 0.004717, [\pitch, 51.000000, \amp, -4.520087]]
[ 0.002358, [\pitch, 51.000000, \amp, -4.559663]]
[ 0.008255, [\pitch, 51.000000, \amp, -4.579450]]
[ 0.002358, [\pitch, 49.000000, \amp, -4.648707]]
[ 0.003538, [\pitch, 49.000000, \amp, -4.668495]]
[ 0.008255, [\pitch, -1, \amp, -inf]]
[ 0.005896, [\pitch, -1, \amp, -inf]]
[ 0.003538, [\pitch, 53.000000, \amp, -4.816903]]
[ 0.008255, [\pitch, -1, \amp, -inf]]
[ 0.005896, [\pitch, -1, \amp, -inf]]
[ 0.009434, [\pitch, 53.000000, \amp, -4.965311]]
[ 0.003538, [\pitch, 53.000000, \amp, -5.044462]]
[ 0.009434, [\pitch, -1, \amp, -inf]]
[ 0.005896, [\pitch, -1, \amp, -inf]]
[ 0.003538, [\pitch, 53.000000, \amp, -5.202764]]
[ 0.009434, [\pitch, -1, \amp, -inf]]
[ 0.005896, [\pitch, -1, \amp, -inf]]
[ 0.005896, [\pitch, 51.000000, \amp, -5.361066]]
[ 0.007075, [\pitch, 51.000000, \amp, -5.410535]]
[ 0.003538, [\pitch, 48.000000, \amp, -5.469898]]
[ 0.003538, [\pitch, 48.000000, \amp, -5.499580]]
[ 0.008255, [\pitch, 48.000000, \amp, -5.529262]]
[ 0.005896, [\pitch, 48.000000, \amp, -5.598519]]
[ 0.003538, [\pitch, 48.000000, \amp, -5.647988]]
[ 0.008255, [\pitch, 48.000000, \amp, -5.677670]]
[ 0.005896, [\pitch, 48.000000, \amp, -5.746927]]
[ 0.005896, [\pitch, 48.000000, \amp, -5.796396]]
[ 0.007075, [\pitch, 48.000000, \amp, -5.845866]]
[ 0.003538, [\pitch, 48.000000, \amp, -5.905229]]
[ 0.003538, [\pitch, 48.000000, \amp, -5.934910]]
[ 0.008255, [\pitch, 49.000000, \amp, -5.964592]]
[ 0.005896, [\pitch, 49.000000, \amp, -6.033849]]
[ 0.003538, [\pitch, 49.000000, \amp, -6.083318]]
[ 0.009434, [\pitch, -1, \amp, -inf]]
[ 0.005896, [\pitch, -1, \amp, -inf]]
[ 0.003538, [\pitch, 49.000000, \amp, -6.241620]]
[ 0.008255, [\pitch, -1, \amp, -inf]]
[ 0.005896, [\pitch, -1, \amp, -inf]]
[ 0.009434, [\pitch, 51.000000, \amp, -6.338927]]
[ 0.004717, [\pitch, 48.000000, \amp, -6.338927]]
[ 0.002358, [\pitch, 48.000000, \amp, -6.338927]]
[ 0.008255, [\pitch, 48.000000, \amp, -6.338927]]
[ 0.002358, [\pitch, 48.000000, \amp, -6.338927]]
[ 0.004717, [\pitch, 48.000000, \amp, -6.338927]]
[ 0.002358, [\pitch, 48.000000, \amp, -6.338927]]
[ 0.008255, [\pitch, 48.000000, \amp, -6.338927]]
[ 0.002358, [\pitch, 51.000000, \amp, -6.338927]]
[ 0.004717, [\pitch, 51.000000, \amp, -6.338927]]
[ 0.002358, [\pitch, 51.000000, \amp, -6.338927]]
[ 0.008255, [\pitch, 51.000000, \amp, -6.338927]]
[ 0.002358, [\pitch, 51.000000, \amp, -6.338927]]
[ 0.003538, [\pitch, 51.000000, \amp, -6.338927]]
[ 0.008255, [\pitch, -1, \amp, -inf]]
[ 0.005896, [\pitch, -1, \amp, -inf]]
[ 0.003538, [\pitch, 52.000000, \amp, -6.338927]]
[ 0.008255, [\pitch, -1, \amp, -inf]]
[ 0.005896, [\pitch, -1, \amp, -inf]]
[ 0.009434, [\pitch, 53.000000, \amp, -6.338927]]
