[ 0.002128, [\pitch, 59.000000, \amp, -5.868864]]
[ 0.000098, [\pitch, 57.000000, \amp, -10.163814]]
[ 0.001957, [\pitch, 57.000000, \amp, -10.162775]]
[ 0.000196, [\pitch, 58.000000, \amp, -10.142006]]
[ 0.000563, [\pitch, -1, \amp, -inf]]
[ 0.000196, [\pitch, -1, \amp, -inf]]
[ 0.000073, [\pitch, 58.000000, \amp, -10.131880]]
[ 0.000563, [\pitch, 58.000000, \amp, -10.131102]]
[ 0.002299, [\pitch, -1, \amp, -inf]]
[ 0.001712, [\pitch, -1, \amp, -inf]]
[ 0.000342, [\pitch, 56.000000, \amp, -10.082552]]
[ 0.001199, [\pitch, -1, \amp, -inf]]
[ 0.001835, [\pitch, -1, \amp, -inf]]
[ 0.000807, [\pitch, -1, \amp, -inf]]
[ 0.002226, [\pitch, 56.000000, \amp, -10.038157]]
[ 0.000024, [\pitch, 57.000000, \amp, -10.014531]]
[ 0.002299, [\pitch, 57.000000, \amp, -10.014271]]
[ 0.000098, [\pitch, 57.000000, \amp, -9.989867]]
[ 0.002226, [\pitch, 57.000000, \amp, -9.988828]]
[ 0.000024, [\pitch, 57.000000, \amp, -9.965203]]
[ 0.002299, [\pitch, 57.000000, \amp, -9.964943]]
[ 0.000098, [\pitch, 57.000000, \amp, -9.940539]]
[ 0.000342, [\pitch, 57.000000, \amp, -9.939500]]
[ 0.001199, [\pitch, -1, \amp, -inf]]
[ 0.001835, [\pitch, -1, \amp, -inf]]
[ 0.000807, [\pitch, -1, \amp, -inf]]
[ 0.000783, [\pitch, 57.000000, \amp, -9.895105]]
[ 0.000196, [\pitch, 57.000000, \amp, -9.886797]]
[ 0.000342, [\pitch, 57.000000, \amp, -9.884720]]
[ 0.002348, [\pitch, 57.000000, \amp, -9.881085]]
[ 0.001027, [\pitch, 57.000000, \amp, -9.856161]]
[ 0.002226, [\pitch, 57.000000, \amp, -9.845257]]
[ 0.000024, [\pitch, 57.000000, \amp, -9.821632]]
[ 0.002299, [\pitch, 57.000000, \amp, -9.821372]]
[ 0.000098, [\pitch, 57.000000, \amp, -9.796968]]
[ 0.000367, [\pitch, 57.000000, \amp, -9.795929]]
[ 0.000342, [\pitch, 57.000000, \amp, -9.792035]]
[ 0.000171, [\pitch, 57.000000, \amp, -9.788400]]
[ 0.000318, [\pitch, 56.000000, \amp, -9.786583]]
[ 0.002348, [\pitch, 56.000000, \amp, -9.783208]]
[ 0.001150, [\pitch, 56.000000, \amp, -9.758284]]
[ 0.000709, [\pitch, 56.000000, \amp, -9.746082]]
[ 0.001981, [\pitch, 56.000000, \amp, -9.738553]]
[ 0.001639, [\pitch, 56.000000, \amp, -9.717523]]
[ 0.002226, [\pitch, 56.000000, \amp, -9.700128]]
[ 0.000024, [\pitch, 56.000000, \amp, -9.676503]]
[ 0.002299, [\pitch, 56.000000, \amp, -9.676243]]
[ 0.000098, [\pitch, 56.000000, \amp, -9.651839]]
[ 0.000342, [\pitch, 56.000000, \amp, -9.650800]]
[ 0.001199, [\pitch, -1, \amp, -inf]]
[ 0.001835, [\pitch, -1, \amp, -inf]]
[ 0.000807, [\pitch, -1, \amp, -inf]]
[ 0.002226, [\pitch, 56.000000, \amp, -9.606405]]
[ 0.000024, [\pitch, 56.000000, \amp, -9.582779]]
[ 0.002299, [\pitch, 56.000000, \amp, -9.582519]]
[ 0.000098, [\pitch, 56.000000, \amp, -9.558115]]
[ 0.002226, [\pitch, 56.000000, \amp, -9.557076]]
[ 0.000024, [\pitch, 58.000000, \amp, -9.533451]]
[ 0.002299, [\pitch, 58.000000, \amp, -9.533191]]
[ 0.000098, [\pitch, 58.000000, \amp, -9.508787]]
[ 0.000538, [\pitch, 58.000000, \amp, -9.507748]]
[ 0.001125, [\pitch, 58.000000, \amp, -9.502037]]
[ 0.001663, [\pitch, 58.000000, \amp, -9.490094]]
[ 0.000685, [\pitch, 57.000000, \amp, -9.472440]]
[ 0.000758, [\pitch, 57.000000, \amp, -9.465170]]
[ 0.001663, [\pitch, 57.000000, \amp, -9.457122]]
[ 0.001590, [\pitch, 57.000000, \amp, -9.439468]]
[ 0.001541, [\pitch, 57.000000, \amp, -9.422592]]
[ 0.001835, [\pitch, 57.000000, \amp, -9.406236]]
[ 0.000807, [\pitch, 57.000000, \amp, -9.386764]]
[ 0.000538, [\pitch, 57.000000, \amp, -9.378197]]
[ 0.001125, [\pitch, 57.000000, \amp, -9.372485]]
[ 0.001663, [\pitch, 57.000000, \amp, -9.360542]]
[ 0.000685, [\pitch, 57.000000, \amp, -9.342888]]
[ 0.000538, [\pitch, 57.000000, \amp, -9.335619]]
[ 0.001125, [\pitch, 57.000000, \amp, -9.329907]]
[ 0.001663, [\pitch, 57.000000, \amp, -9.317964]]
[ 0.000685, [\pitch, 57.000000, \amp, -9.300310]]
[ 0.002104, [\pitch, 57.000000, \amp, -9.293041]]
[ 0.000636, [\pitch, 57.000000, \amp, -9.270713]]
[ 0.000245, [\pitch, 57.000000, \amp, -9.263963]]
[ 0.002104, [\pitch, 57.000000, \amp, -9.261367]]
[ 0.000636, [\pitch, 57.000000, \amp, -9.239039]]
[ 0.000245, [\pitch, 57.000000, \amp, -9.232289]]
[ 0.001541, [\pitch, 57.000000, \amp, -9.229693]]
[ 0.001835, [\pitch, 57.000000, \amp, -9.213336]]
[ 0.000807, [\pitch, 57.000000, \amp, -9.193865]]
[ 0.001027, [\pitch, 57.000000, \amp, -9.185297]]
[ 0.001786, [\pitch, 57.000000, \amp, -9.174393]]
[ 0.001321, [\pitch, 57.000000, \amp, -9.155441]]
[ 0.002177, [\pitch, 57.000000, \amp, -9.141421]]
[ 0.000024, [\pitch, 57.000000, \amp, -9.118315]]
[ 0.001908, [\pitch, 57.000000, \amp, -9.118055]]
[ 0.000147, [\pitch, 57.000000, \amp, -9.097805]]
[ 0.002104, [\pitch, 57.000000, \amp, -9.096247]]
[ 0.000636, [\pitch, 57.000000, \amp, -9.073919]]
[ 0.000245, [\pitch, 57.000000, \amp, -9.067169]]
[ 0.000538, [\pitch, 57.000000, \amp, -9.064573]]
[ 0.001125, [\pitch, 57.000000, \amp, -9.058861]]
[ 0.001663, [\pitch, 57.000000, \amp, -9.046919]]
[ 0.000685, [\pitch, 57.000000, \amp, -9.029264]]
[ 0.000196, [\pitch, -1, \amp, -inf]]
[ 0.001492, [\pitch, 57.000000, \amp, -9.019918]]
[ 0.000660, [\pitch, 57.000000, \amp, -9.004081]]
[ 0.001027, [\pitch, 57.000000, \amp, -8.997071]]
[ 0.001786, [\pitch, 57.000000, \amp, -8.986167]]
[ 0.001321, [\pitch, 57.000000, \amp, -8.967214]]
[ 0.000758, [\pitch, 57.000000, \amp, -8.953195]]
[ 0.001663, [\pitch, 57.000000, \amp, -8.945147]]
[ 0.001590, [\pitch, 57.000000, \amp, -8.927492]]
[ 0.001639, [\pitch, 57.000000, \amp, -8.910617]]
[ 0.002202, [\pitch, 57.000000, \amp, -8.893222]]
[ 0.000709, [\pitch, 58.000000, \amp, -8.869856]]
[ 0.000538, [\pitch, 58.000000, \amp, -8.862327]]
[ 0.001125, [\pitch, 58.000000, \amp, -8.856615]]
[ 0.001663, [\pitch, 58.000000, \amp, -8.844673]]
[ 0.000685, [\pitch, 58.000000, \amp, -8.827018]]
[ 0.000758, [\pitch, 58.000000, \amp, -8.819749]]
[ 0.001663, [\pitch, 58.000000, \amp, -8.811701]]
[ 0.001590, [\pitch, 58.000000, \amp, -8.794046]]
[ 0.001541, [\pitch, 58.000000, \amp, -8.777171]]
[ 0.001835, [\pitch, 58.000000, \amp, -8.760815]]
[ 0.000807, [\pitch, 58.000000, \amp, -8.741343]]
[ 0.000538, [\pitch, 51.000000, \amp, -16.052600]]
[ 0.001125, [\pitch, 51.000000, \amp, -16.052600]]
[ 0.001663, [\pitch, 51.000000, \amp, -16.052600]]
[ 0.000685, [\pitch, 55.000000, \amp, -16.052600]]
[ 0.000538, [\pitch, 55.000000, \amp, -16.052600]]
[ 0.001125, [\pitch, 55.000000, \amp, -16.052600]]
[ 0.001663, [\pitch, 55.000000, \amp, -16.052600]]
[ 0.000685, [\pitch, 55.000000, \amp, -16.052600]]
[ 0.002104, [\pitch, 55.000000, \amp, -16.052600]]
[ 0.000636, [\pitch, 55.000000, \amp, -16.052600]]
[ 0.000245, [\pitch, 55.000000, \amp, -16.052600]]
[ 0.002104, [\pitch, 55.000000, \amp, -16.052600]]
[ 0.000636, [\pitch, 55.000000, \amp, -16.052600]]
[ 0.000245, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.001541, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.001835, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.000807, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.001027, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.001786, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.001321, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.002177, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.000024, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.001908, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.000147, [\pitch, 55.000000, \amp, -16.052600]]
[ 0.002104, [\pitch, 55.000000, \amp, -16.052600]]
[ 0.000636, [\pitch, 55.000000, \amp, -16.052600]]
[ 0.000245, [\pitch, 55.000000, \amp, -16.052600]]
[ 0.000538, [\pitch, 55.000000, \amp, -16.052600]]
[ 0.001125, [\pitch, 55.000000, \amp, -16.052600]]
[ 0.001663, [\pitch, 55.000000, \amp, -16.052600]]
[ 0.000685, [\pitch, 55.000000, \amp, -16.052600]]
[ 0.000196, [\pitch, -1, \amp, -inf]]
[ 0.001492, [\pitch, 55.000000, \amp, -16.052600]]
[ 0.000660, [\pitch, 55.000000, \amp, -16.052600]]
[ 0.001027, [\pitch, 55.000000, \amp, -16.052600]]
[ 0.001786, [\pitch, 55.000000, \amp, -16.052600]]
[ 0.001321, [\pitch, 55.000000, \amp, -16.052600]]
[ 0.000758, [\pitch, 55.000000, \amp, -16.052600]]
[ 0.001663, [\pitch, 55.000000, \amp, -16.052600]]
[ 0.001590, [\pitch, 55.000000, \amp, -16.052600]]
[ 0.001639, [\pitch, 55.000000, \amp, -16.052600]]
[ 0.002202, [\pitch, 55.000000, \amp, -16.052600]]
[ 0.000709, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.000538, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.001125, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.001663, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.000685, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.000758, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.001663, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.001590, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.001541, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.001835, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.000807, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.000538, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.001125, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.001663, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.000685, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.000538, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.001125, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.001663, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.000685, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.002104, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.000636, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.000245, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.002104, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.000636, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.000245, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.001541, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.001835, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.000807, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.001027, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.001786, [\pitch, 52.000000, \amp, -16.052600]]
[ 0.001321, [\pitch, 53.000000, \amp, -16.052600]]
[ 0.002177, [\pitch, 53.000000, \amp, -16.052600]]
[ 0.000024, [\pitch, 53.000000, \amp, -16.052600]]
[ 0.001908, [\pitch, 53.000000, \amp, -16.052600]]
[ 0.000147, [\pitch, 51.000000, \amp, -16.052600]]
[ 0.002104, [\pitch, 51.000000, \amp, -16.052600]]
[ 0.000636, [\pitch, 51.000000, \amp, -16.052600]]
[ 0.000245, [\pitch, 51.000000, \amp, -16.052600]]
[ 0.000538, [\pitch, 51.000000, \amp, -16.052600]]
[ 0.001125, [\pitch, 51.000000, \amp, -16.052600]]
[ 0.001663, [\pitch, 51.000000, \amp, -16.052600]]
[ 0.000685, [\pitch, 51.000000, \amp, -16.052600]]
[ 0.000196, [\pitch, -1, \amp, -inf]]
[ 0.001492, [\pitch, 51.000000, \amp, -16.052600]]
[ 0.000660, [\pitch, 51.000000, \amp, -16.052600]]
[ 0.001027, [\pitch, 51.000000, \amp, -16.052600]]
[ 0.001786, [\pitch, 51.000000, \amp, -16.052600]]
[ 0.001321, [\pitch, 51.000000, \amp, -16.052600]]
[ 0.000758, [\pitch, 51.000000, \amp, -16.052600]]
[ 0.001663, [\pitch, 51.000000, \amp, -16.052600]]
[ 0.001590, [\pitch, 51.000000, \amp, -16.052600]]
[ 0.001639, [\pitch, 55.000000, \amp, -16.052600]]
[ 0.002202, [\pitch, 60.000000, \amp, -1.219722]]
[ 0.000709, [\pitch, 60.000000, \amp, -1.254479]]
[ 0.002226, [\pitch, 60.000000, \amp, -1.265679]]
[ 0.000024, [\pitch, 60.000000, \amp, -1.300823]]
[ 0.002299, [\pitch, 60.000000, \amp, -1.301209]]
[ 0.000098, [\pitch, 60.000000, \amp, -1.337511]]
[ 0.002250, [\pitch, 60.000000, \amp, -1.339056]]
[ 0.000318, [\pitch, 64.000000, \amp, -1.374586]]
[ 0.000098, [\pitch, 64.000000, \amp, -1.379606]]
[ 0.001957, [\pitch, 64.000000, \amp, -1.381151]]
[ 0.000196, [\pitch, 64.000000, \amp, -1.412046]]
[ 0.000563, [\pitch, -1, \amp, -inf]]
[ 0.000196, [\pitch, -1, \amp, -inf]]
[ 0.000073, [\pitch, 64.000000, \amp, -1.427108]]
[ 0.000563, [\pitch, 64.000000, \amp, -1.428266]]
[ 0.002299, [\pitch, -1, \amp, -inf]]
[ 0.001712, [\pitch, -1, \amp, -inf]]
[ 0.000342, [\pitch, 64.000000, \amp, -1.500485]]
[ 0.001199, [\pitch, -1, \amp, -inf]]
[ 0.001835, [\pitch, -1, \amp, -inf]]
[ 0.000807, [\pitch, -1, \amp, -inf]]
[ 0.002226, [\pitch, 60.000000, \amp, -1.566524]]
[ 0.000024, [\pitch, 60.000000, \amp, -1.601667]]
[ 0.002299, [\pitch, 60.000000, \amp, -1.602053]]
[ 0.000098, [\pitch, 60.000000, \amp, -1.638356]]
[ 0.002226, [\pitch, 60.000000, \amp, -1.639900]]
[ 0.000024, [\pitch, 60.000000, \amp, -1.675044]]
[ 0.002299, [\pitch, 60.000000, \amp, -1.675430]]
[ 0.000098, [\pitch, 60.000000, \amp, -1.711732]]
[ 0.000342, [\pitch, 60.000000, \amp, -1.713277]]
[ 0.001199, [\pitch, -1, \amp, -inf]]
[ 0.001835, [\pitch, -1, \amp, -inf]]
[ 0.000807, [\pitch, -1, \amp, -inf]]
[ 0.000783, [\pitch, 60.000000, \amp, -1.779316]]
[ 0.000196, [\pitch, 60.000000, \amp, -1.791674]]
[ 0.000342, [\pitch, 60.000000, \amp, -1.794764]]
[ 0.002348, [\pitch, 60.000000, \amp, -1.800171]]
[ 0.001027, [\pitch, 60.000000, \amp, -1.837245]]
[ 0.002226, [\pitch, 60.000000, \amp, -1.853465]]
[ 0.000024, [\pitch, 60.000000, \amp, -1.888609]]
[ 0.002299, [\pitch, 60.000000, \amp, -1.888995]]
[ 0.000098, [\pitch, 64.000000, \amp, -1.925297]]
[ 0.000367, [\pitch, 64.000000, \amp, -1.926842]]
[ 0.000342, [\pitch, 64.000000, \amp, -1.932635]]
[ 0.000171, [\pitch, 64.000000, \amp, -1.938042]]
[ 0.000318, [\pitch, 64.000000, \amp, -1.940745]]
[ 0.002348, [\pitch, 64.000000, \amp, -1.945766]]
[ 0.001150, [\pitch, 64.000000, \amp, -1.982840]]
[ 0.000709, [\pitch, 64.000000, \amp, -2.000991]]
[ 0.001981, [\pitch, 64.000000, \amp, -2.012191]]
[ 0.001639, [\pitch, 64.000000, \amp, -2.043473]]
[ 0.002226, [\pitch, 64.000000, \amp, -2.069348]]
[ 0.000024, [\pitch, 64.000000, \amp, -2.104491]]
[ 0.002299, [\pitch, 64.000000, \amp, -2.104877]]
[ 0.000098, [\pitch, 64.000000, \amp, -2.141180]]
[ 0.000342, [\pitch, 64.000000, \amp, -2.142724]]
[ 0.001199, [\pitch, -1, \amp, -inf]]
[ 0.001835, [\pitch, -1, \amp, -inf]]
[ 0.000807, [\pitch, -1, \amp, -inf]]
[ 0.002226, [\pitch, 64.000000, \amp, -2.208763]]
[ 0.000024, [\pitch, 64.000000, \amp, -2.243907]]
[ 0.002299, [\pitch, 64.000000, \amp, -2.244293]]
[ 0.000098, [\pitch, 64.000000, \amp, -2.280595]]
[ 0.002226, [\pitch, 64.000000, \amp, -2.282140]]
[ 0.000024, [\pitch, 64.000000, \amp, -2.317284]]
[ 0.002299, [\pitch, 64.000000, \amp, -2.317670]]
